# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/13/24 12:31:28.335173 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00958,-0.04684 0.04242,-0.22009,0.96075 0.16200,0.34650,-0.34350 0.00426,-0.00958,-0.04684 0.04242,-0.22009,0.96075 0.16735,0.35242,-0.34187 0.00382,-0.02421,-0.14526
06/13/24 12:31:28.373423 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,-0.02555,-0.02342 0.03796,-0.21411,0.96582 0.15600,0.35250,-0.34650 -0.01065,-0.02555,-0.02342 0.03796,-0.21411,0.96582 0.16508,0.35378,-0.34311 0.01203,-0.02042,-0.14270
06/13/24 12:31:28.417360 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01703,0.02662,-0.03620 0.04663,-0.22272,0.96576 0.16650,0.35700,-0.34200 -0.01703,0.02662,-0.03620 0.04663,-0.22272,0.96576 0.16586,0.35512,-0.34329 0.00063,-0.01842,-0.14483
06/13/24 12:31:28.455635 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,0.00213,-0.03087 0.04175,-0.22021,0.96014 0.16350,0.36300,-0.34650 -0.01384,0.00213,-0.03087 0.04175,-0.22021,0.96014 0.16391,0.35604,-0.34357 0.00529,-0.02479,-0.14509
06/13/24 12:31:28.499571 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.00319,-0.03939 0.04163,-0.22888,0.96527 0.16950,0.36150,-0.34050 -0.00745,-0.00319,-0.03939 0.04163,-0.22888,0.96527 0.16531,0.35817,-0.34290 0.00191,-0.01885,-0.15232
06/13/24 12:31:28.538298 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01278,-0.00319,-0.03407 0.04028,-0.21954,0.95752 0.16350,0.35850,-0.34500 -0.01278,-0.00319,-0.03407 0.04028,-0.21954,0.95752 0.16493,0.35707,-0.34204 0.00702,-0.02768,-0.14566
06/13/24 12:31:28.581783 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.00426,-0.03194 0.03583,-0.22510,0.97040 0.16350,0.35850,-0.34200 -0.00639,0.00426,-0.03194 0.03583,-0.22510,0.97040 0.16415,0.35808,-0.34220 0.01041,-0.01499,-0.15255
06/13/24 12:31:28.620558 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01065,-0.01278 0.04340,-0.22046,0.97119 0.15900,0.36150,-0.34350 0.00213,-0.01065,-0.01278 0.04340,-0.22046,0.97119 0.16301,0.36053,-0.34321 0.00691,-0.01369,-0.14439
06/13/24 12:31:28.664225 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,0.01065,-0.02555 0.04095,-0.22180,0.96338 0.16650,0.36150,-0.34350 0.00426,0.01065,-0.02555 0.04095,-0.22180,0.96338 0.16386,0.35813,-0.34307 0.00699,-0.02161,-0.14721
06/13/24 12:31:28.702803 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.00745,0.00319 0.03827,-0.21368,0.96472 0.16200,0.35550,-0.34650 -0.00106,-0.00745,0.00319 0.03827,-0.21368,0.96472 0.16352,0.35652,-0.34253 0.01373,-0.02154,-0.14225
06/13/24 12:31:28.741554 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01384,-0.00426 0.04175,-0.22113,0.96429 0.16200,0.36000,-0.34500 0.00213,-0.01384,-0.00426 0.04175,-0.22113,0.96429 0.16456,0.35790,-0.34419 0.00701,-0.02076,-0.14681
06/13/24 12:31:28.785177 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.01065,0.00106 0.03668,-0.22406,0.96790 0.16350,0.36000,-0.33750 -0.00106,-0.01065,0.00106 0.03668,-0.22406,0.96790 0.16332,0.35814,-0.34326 0.01012,-0.01755,-0.15186
06/13/24 12:31:28.823759 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00639,-0.01384,0.02342 0.03326,-0.21832,0.95911 0.16500,0.36150,-0.34500 0.00639,-0.01384,0.02342 0.03326,-0.21832,0.95911 0.16486,0.35888,-0.34388 0.01433,-0.02729,-0.14929
06/13/24 12:31:28.867407 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00106,0.01171,0.02981 0.04047,-0.22638,0.96844 0.15900,0.36300,-0.33600 0.00106,0.01171,0.02981 0.04047,-0.22638,0.96844 0.16337,0.36030,-0.34169 0.00554,-0.01636,-0.15229
06/13/24 12:31:28.906138 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00745,0.03407 0.04211,-0.22656,0.96539 0.16050,0.35550,-0.33900 0.00426,-0.00745,0.03407 0.04211,-0.22656,0.96539 0.16321,0.35891,-0.34094 0.00350,-0.01914,-0.15160
06/13/24 12:31:28.950115 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,-0.00106,0.03194 0.05377,-0.21631,0.96222 0.16800,0.36000,-0.34650 0.00319,-0.00106,0.03194 0.05377,-0.21631,0.96222 0.16450,0.35949,-0.34123 -0.00128,-0.02175,-0.13628
06/13/24 12:31:28.988419 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,-0.00852,0.03087 0.05811,-0.22308,0.96631 0.16200,0.36450,-0.34650 -0.00958,-0.00852,0.03087 0.05811,-0.22308,0.96631 0.16450,0.35857,-0.34278 -0.00769,-0.01645,-0.13949
06/13/24 12:31:29.032393 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,0.00213,-0.00852 0.05847,-0.21594,0.96161 0.16800,0.35550,-0.33750 -0.00639,0.00213,-0.00852 0.05847,-0.21594,0.96161 0.16503,0.35771,-0.34140 -0.00444,-0.02175,-0.13326
06/13/24 12:31:29.070704 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,-0.00106,-0.03939 0.05383,-0.22192,0.96893 0.16800,0.36150,-0.34500 -0.00745,-0.00106,-0.03939 0.05383,-0.22192,0.96893 0.16599,0.35909,-0.34098 -0.00216,-0.01445,-0.14021
06/13/24 12:31:29.114710 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02023,-0.00745,-0.05110 0.03668,-0.21655,0.96606 0.16350,0.35550,-0.34500 -0.02023,-0.00745,-0.05110 0.03668,-0.21655,0.96606 0.16364,0.35743,-0.34099 0.01513,-0.02005,-0.14489
06/13/24 12:31:29.153439 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.01171,-0.04046 0.03900,-0.23041,0.96619 0.16050,0.36000,-0.34050 -0.00426,0.01171,-0.04046 0.03900,-0.23041,0.96619 0.16237,0.35700,-0.34304 0.00629,-0.01816,-0.15515
06/13/24 12:31:29.197132 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02023,0.02129,0.00106 0.03180,-0.22607,0.96564 0.16050,0.35850,-0.33750 -0.02023,0.02129,0.00106 0.03180,-0.22607,0.96564 0.16290,0.35963,-0.34213 0.01425,-0.02002,-0.15497
06/13/24 12:31:29.235714 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.00639,0.01490 0.03888,-0.22827,0.96161 0.16200,0.36000,-0.34050 0.00532,-0.00639,0.01490 0.03888,-0.22827,0.96161 0.16180,0.36061,-0.34120 0.00650,-0.02282,-0.15296
06/13/24 12:31:29.279379 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01597,-0.00639,0.02129 0.03217,-0.22949,0.95917 0.16500,0.35550,-0.34500 -0.01597,-0.00639,0.02129 0.03217,-0.22949,0.95917 0.16414,0.35883,-0.34267 0.01139,-0.02591,-0.15726
06/13/24 12:31:29.318134 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,-0.00426,0.02981 0.03699,-0.22504,0.96503 0.16200,0.36300,-0.34050 0.00958,-0.00426,0.02981 0.03699,-0.22504,0.96503 0.16301,0.35924,-0.34139 0.01080,-0.01991,-0.15031
06/13/24 12:31:29.362059 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,-0.00213,0.02874 0.04077,-0.22345,0.96039 0.16350,0.35700,-0.33450 -0.01490,-0.00213,0.02874 0.04077,-0.22345,0.96039 0.16420,0.35867,-0.33987 0.00773,-0.02410,-0.14662
06/13/24 12:31:29.400335 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,0.00639,0.05323 0.04224,-0.22791,0.96631 0.16350,0.36000,-0.33900 -0.00958,0.00639,0.05323 0.04224,-0.22791,0.96631 0.16403,0.35712,-0.33961 0.00507,-0.01752,-0.14892
06/13/24 12:31:29.444260 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,-0.01278,0.04471 0.04553,-0.21967,0.95990 0.16500,0.35850,-0.33750 -0.00106,-0.01278,0.04471 0.04553,-0.21967,0.95990 0.16460,0.35718,-0.33992 0.00509,-0.02424,-0.14001
06/13/24 12:31:29.482546 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00958,-0.01065,0.02236 0.05255,-0.22986,0.95636 0.16650,0.34950,-0.34650 0.00958,-0.01065,0.02236 0.05255,-0.22986,0.95636 0.16533,0.35573,-0.34239 -0.00711,-0.02574,-0.14485
06/13/24 12:31:29.521330 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00745,0.01384,0.00319 0.04749,-0.22760,0.96332 0.16350,0.35850,-0.33900 -0.00745,0.01384,0.00319 0.04749,-0.22760,0.96332 0.16471,0.35764,-0.34256 -0.00101,-0.01977,-0.14555
06/13/24 12:31:29.565352 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.00532,0.00958 0.04749,-0.22626,0.95557 0.16050,0.35850,-0.34200 0.00532,-0.00532,0.00958 0.04749,-0.22626,0.95557 0.16412,0.35648,-0.34280 -0.00171,-0.02756,-0.14464
06/13/24 12:31:29.603638 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.03513,-0.00745,-0.00106 0.04840,-0.22040,0.96222 0.16500,0.35550,-0.33600 -0.03513,-0.00745,-0.00106 0.04840,-0.22040,0.96222 0.16548,0.35505,-0.34295 0.00215,-0.02150,-0.13898
06/13/24 12:31:29.647581 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.00532,-0.01171 0.04327,-0.22791,0.96057 0.16800,0.36150,-0.34350 0.00213,0.00532,-0.01171 0.04327,-0.22791,0.96057 0.16731,0.35664,-0.34151 0.00224,-0.02291,-0.14768
06/13/24 12:31:29.685848 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,0.01171,-0.00852 0.04272,-0.22827,0.96582 0.16500,0.36150,-0.33900 0.00426,0.01171,-0.00852 0.04272,-0.22827,0.96582 0.16599,0.35940,-0.33931 0.00324,-0.01771,-0.14775
06/13/24 12:31:29.729796 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00213,-0.01171 0.03900,-0.22180,0.96002 0.16800,0.35850,-0.34500 -0.00319,-0.00213,-0.01171 0.03900,-0.22180,0.96002 0.16724,0.35897,-0.34265 0.00853,-0.02457,-0.14433
06/13/24 12:31:29.768068 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02023,0.01490,-0.01810 0.04071,-0.23248,0.97107 0.16500,0.36450,-0.34500 -0.02023,0.01490,-0.01810 0.04071,-0.23248,0.97107 0.16619,0.36099,-0.34267 0.00341,-0.01226,-0.15181
06/13/24 12:31:29.812145 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00426,-0.00319,0.01171 0.04102,-0.22766,0.96643 0.17100,0.35550,-0.34350 0.00426,-0.00319,0.01171 0.04102,-0.22766,0.96643 0.16582,0.35766,-0.34324 0.00484,-0.01730,-0.14756
06/13/24 12:31:29.850723 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01810,0.00426,0.03194 0.03528,-0.23206,0.96375 0.16500,0.35850,-0.34350 -0.01810,0.00426,0.03194 0.03528,-0.23206,0.96375 0.16555,0.35756,-0.34338 0.00689,-0.02012,-0.15393
06/13/24 12:31:29.894402 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01597,-0.02342,0.04046 0.04120,-0.23053,0.95862 0.16800,0.36450,-0.33600 -0.01597,-0.02342,0.04046 0.04120,-0.23053,0.95862 0.16577,0.36070,-0.33915 0.00208,-0.02459,-0.14952
06/13/24 12:31:29.933109 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.02342,0.04152 0.03662,-0.22546,0.96173 0.16500,0.35250,-0.34500 0.00000,-0.02342,0.04152 0.03662,-0.22546,0.96173 0.16658,0.36120,-0.33954 0.00914,-0.02262,-0.14745
06/13/24 12:31:29.976534 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,0.00106,0.02768 0.04694,-0.22528,0.96326 0.16500,0.35700,-0.33750 0.00213,0.00106,0.02768 0.04694,-0.22528,0.96326 0.16488,0.35887,-0.34184 0.00088,-0.01978,-0.14138
06/13/24 12:31:30.015263 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00639,-0.00639,0.02236 0.04816,-0.22766,0.96332 0.16800,0.35850,-0.34500 -0.00639,-0.00639,0.02236 0.04816,-0.22766,0.96332 0.16714,0.35880,-0.34224 -0.00133,-0.01929,-0.14259
06/13/24 12:31:30.059231 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.01171,0.00532 0.04742,-0.22296,0.96094 0.16500,0.36000,-0.34350 0.00213,-0.01171,0.00532 0.04742,-0.22296,0.96094 0.16696,0.35821,-0.34299 0.00141,-0.02218,-0.13863
06/13/24 12:31:30.097569 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.01171,-0.00426 0.04443,-0.23328,0.96729 0.16500,0.36000,-0.34200 0.00532,-0.01171,-0.00426 0.04443,-0.23328,0.96729 0.16752,0.35881,-0.34198 -0.00052,-0.01517,-0.14883
06/13/24 12:31:30.141506 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01384,-0.01278,0.00000 0.04547,-0.22021,0.95770 0.16800,0.35700,-0.33900 -0.01384,-0.01278,0.00000 0.04547,-0.22021,0.95770 0.16835,0.35796,-0.34147 0.00418,-0.02595,-0.13771
06/13/24 12:31:30.179768 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01597,-0.00639,-0.00106 0.04645,-0.22449,0.96509 0.16800,0.35400,-0.34050 -0.01597,-0.00639,-0.00106 0.04645,-0.22449,0.96509 0.16803,0.35709,-0.34225 0.00261,-0.01801,-0.14009
06/13/24 12:31:30.223726 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01065,0.01703,-0.02662 0.04449,-0.22589,0.96442 0.16650,0.35700,-0.33900 -0.01065,0.01703,-0.02662 0.04449,-0.22589,0.96442 0.16737,0.35745,-0.33976 0.00365,-0.01867,-0.14173
06/13/24 12:31:30.262392 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.00213,-0.02236 0.04083,-0.22083,0.96033 0.16950,0.36000,-0.34500 -0.00426,0.00213,-0.02236 0.04083,-0.22083,0.96033 0.16807,0.35819,-0.34098 0.00884,-0.02373,-0.13957
06/13/24 12:31:30.305990 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00958,-0.00639,-0.01490 0.04419,-0.22699,0.96741 0.16800,0.36300,-0.34350 -0.00958,-0.00639,-0.01490 0.04419,-0.22699,0.96741 0.16680,0.35850,-0.34130 0.00422,-0.01563,-0.14264
06/13/24 12:31:30.344494 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00426,0.00639,-0.02449 0.03589,-0.22723,0.96429 0.16950,0.36000,-0.33900 -0.00426,0.00639,-0.02449 0.03589,-0.22723,0.96429 0.16833,0.35942,-0.34073 0.01058,-0.01970,-0.14727
06/13/24 12:31:30.388174 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00532,0.00106 0.03815,-0.22510,0.96265 0.16650,0.35400,-0.34650 -0.00319,-0.00532,0.00106 0.03815,-0.22510,0.96265 0.16743,0.35754,-0.34267 0.00956,-0.02128,-0.14430
06/13/24 12:31:30.426722 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.00639,0.00213 0.03571,-0.22253,0.95966 0.16350,0.35700,-0.34500 0.00532,0.00639,0.00213 0.03571,-0.22253,0.95966 0.16660,0.35750,-0.34255 0.01252,-0.02478,-0.14325
06/13/24 12:31:30.470812 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,0.00000,-0.02662 0.04486,-0.23035,0.96289 0.16050,0.36300,-0.34350 -0.00106,0.00000,-0.02662 0.04486,-0.23035,0.96289 0.16521,0.35969,-0.34330 0.00138,-0.01954,-0.14468
06/13/24 12:31:30.509052 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01703,0.00639,-0.01384 0.04218,-0.22675,0.96033 0.16350,0.36000,-0.33900 -0.01703,0.00639,-0.01384 0.04218,-0.22675,0.96033 0.16370,0.35957,-0.34271 0.00490,-0.02277,-0.14287
06/13/24 12:31:30.553001 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,-0.02129,-0.01703 0.03644,-0.22882,0.96539 0.17100,0.36150,-0.34200 0.00319,-0.02129,-0.01703 0.03644,-0.22882,0.96539 0.16432,0.35941,-0.34220 0.00990,-0.01827,-0.14755
06/13/24 12:31:30.591280 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01490,0.00958,0.00745 0.03888,-0.23181,0.97070 0.16950,0.35700,-0.34200 -0.01490,0.00958,0.00745 0.03888,-0.23181,0.97070 0.16710,0.35808,-0.34100 0.00705,-0.01235,-0.14834
06/13/24 12:31:30.630016 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,-0.01597,0.00639 0.04034,-0.23303,0.96375 0.16350,0.36600,-0.34500 0.01278,-0.01597,0.00639 0.04034,-0.23303,0.96375 0.16517,0.35880,-0.34185 0.00422,-0.01890,-0.14889
06/13/24 12:31:30.673986 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,-0.02342,0.01171 0.04456,-0.23645,0.95966 0.16350,0.36150,-0.33750 0.00532,-0.02342,0.01171 0.04456,-0.23645,0.95966 0.16572,0.35976,-0.34061 -0.00174,-0.02200,-0.14947
06/13/24 12:31:30.712277 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01278,-0.00426,0.00319 0.04126,-0.23169,0.95905 0.16200,0.36150,-0.34350 0.01278,-0.00426,0.00319 0.04126,-0.23169,0.95905 0.16412,0.36064,-0.34000 0.00346,-0.02355,-0.14729
06/13/24 12:31:30.756226 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01916,-0.00958,0.00213 0.04846,-0.22449,0.96375 0.16200,0.35700,-0.33900 0.01916,-0.00958,0.00213 0.04846,-0.22449,0.96375 0.16391,0.35986,-0.33937 0.00217,-0.01881,-0.13716
06/13/24 12:31:30.794500 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00532,0.00106,-0.00426 0.04132,-0.22687,0.96490 0.16350,0.36300,-0.33450 0.00532,0.00106,-0.00426 0.04132,-0.22687,0.96490 0.16430,0.36046,-0.33919 0.00721,-0.01833,-0.14315
06/13/24 12:31:30.838469 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00213,-0.00745,0.00000 0.05139,-0.22803,0.96173 0.16650,0.35700,-0.34650 0.00213,-0.00745,0.00000 0.05139,-0.22803,0.96173 0.16472,0.36022,-0.34018 -0.00205,-0.02002,-0.13855
06/13/24 12:31:30.876741 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01384,-0.00852,-0.02449 0.04724,-0.22742,0.96106 0.16500,0.36150,-0.33900 0.01384,-0.00852,-0.02449 0.04724,-0.22742,0.96106 0.16534,0.36050,-0.33929 0.00171,-0.02133,-0.14065
06/13/24 12:31:30.920693 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,0.00532,-0.01278 0.04199,-0.23505,0.95984 0.16200,0.36000,-0.34350 0.00000,0.00532,-0.01278 0.04199,-0.23505,0.95984 0.16454,0.35907,-0.34035 0.00187,-0.02233,-0.14987
06/13/24 12:31:30.959429 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00319,0.01065,-0.03194 0.04132,-0.23248,0.96027 0.16500,0.35700,-0.33900 0.00319,0.01065,-0.03194 0.04132,-0.23248,0.96027 0.16425,0.35969,-0.33864 0.00392,-0.02233,-0.14839
06/13/24 12:31:31.003025 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01065,-0.01384,-0.01171 0.04443,-0.23297,0.95453 0.16500,0.36150,-0.33600 0.01065,-0.01384,-0.01171 0.04443,-0.23297,0.95453 0.16365,0.35865,-0.33873 -0.00004,-0.02762,-0.14783
06/13/24 12:31:31.041588 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.02555,-0.00958,-0.01490 0.04285,-0.23047,0.95496 0.16200,0.36000,-0.33150 -0.02555,-0.00958,-0.01490 0.04285,-0.23047,0.95496 0.16501,0.36003,-0.33768 0.00281,-0.02766,-0.14641
06/13/24 12:31:31.085255 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00106,0.00958,-0.01597 0.03259,-0.23645,0.95758 0.15600,0.36150,-0.33900 -0.00106,0.00958,-0.01597 0.03259,-0.23645,0.95758 0.15989,0.36201,-0.33931 0.00910,-0.02569,-0.15676
06/13/24 12:31:31.124004 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00000,-0.00213,0.00852 0.04694,-0.23102,0.96558 0.16650,0.36000,-0.34200 0.00000,-0.00213,0.00852 0.04694,-0.23102,0.96558 0.16261,0.36115,-0.34103 0.00162,-0.01656,-0.14403
06/13/24 12:31:31.167938 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.00319,-0.00319,0.00000 0.04309,-0.23932,0.95990 0.16200,0.36300,-0.33750 -0.00319,-0.00319,0.00000 0.04309,-0.23932,0.95990 0.16461,0.36073,-0.33956 -0.00060,-0.02172,-0.15333
