# Data format: "%int(Month)/%int(Day)/%int(Year) %int(Hours):%int(Minutes):%float(Seconds) %float(StepIndex),%float(StepHeading),%float(StepDistanceX),%float(StepDistanceY),%float(StepDistance),%float(StepTime),%float(StepAmplitude),%float(StepDutyCucle),%float(StepRatio),%float(Altitude),%float(Confidence),%float(AltitudeOffset) %int(BatteryLevel) %float(RawGyroX),%float(RawGyroY),%float(RawGyroZ) %float(RawAccelX),%float(RawAccelY),%float(RawAccelZ) %float(RawCompassX),%float(RawCompassY),%float(RawCompassZ) %float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ) %float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ) %float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ) %float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
06/24/24 13:39:13.847522 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.64835,-0.84850,-0.78569 -0.11023,0.11426,1.13531 -0.28050,-0.32100,-0.51300 -0.64835,-0.84850,-0.78569 -0.11023,0.11426,1.13531 -0.27813,-0.32327,-0.51215 -0.01374,0.11317,0.27352
06/24/24 13:39:13.890960 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.44501,-0.55360,-0.43649 0.02325,0.12030,1.03186 -0.28050,-0.32400,-0.50550 -0.44501,-0.55360,-0.43649 0.02325,0.12030,1.03186 -0.28154,-0.32458,-0.50995 0.02159,0.02826,0.14817
06/24/24 13:39:13.934964 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.55680,-0.61216,-0.44714 0.02161,0.17181,1.03912 -0.28200,-0.31800,-0.51300 -0.55680,-0.61216,-0.44714 0.02161,0.17181,1.03912 -0.28103,-0.32373,-0.51123 -0.04968,0.04780,0.09700
06/24/24 13:39:13.978767 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.57596,-0.33110,-0.37688 0.12872,0.15997,0.94147 -0.29700,-0.31350,-0.50550 -0.57596,-0.33110,-0.37688 0.12872,0.15997,0.94147 -0.28171,-0.32315,-0.51135 0.01108,-0.03656,-0.01381
06/24/24 13:39:14.022092 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.39072,-0.00106,-0.22463 0.10608,0.15912,0.90784 -0.28500,-0.31050,-0.51450 -0.39072,-0.00106,-0.22463 0.10608,0.15912,0.90784 -0.28236,-0.32237,-0.51162 -0.01052,-0.07252,-0.02035
06/24/24 13:39:14.066049 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.52273,-0.37262,-0.08517 0.25433,0.16772,0.98840 -0.28500,-0.30300,-0.51300 -0.52273,-0.37262,-0.08517 0.25433,0.16772,0.98840 -0.28415,-0.30972,-0.51362 0.07864,0.02296,-0.13091
06/24/24 13:39:14.109343 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.50995,-0.43436,-0.14053 0.33813,0.10309,0.89978 -0.29400,-0.30000,-0.51450 -0.50995,-0.43436,-0.14053 0.33813,0.10309,0.89978 -0.29461,-0.29923,-0.51589 0.14574,-0.05491,-0.14188
06/24/24 13:39:14.153173 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.12882,-0.79634,0.01171 0.43677,0.12329,0.91864 -0.30450,-0.29700,-0.51900 -0.12882,-0.79634,0.01171 0.43677,0.12329,0.91864 -0.30335,-0.29752,-0.51862 0.16726,-0.01098,-0.20911
06/24/24 13:39:14.196969 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.53444,-0.61641,-0.33429 0.34418,0.05225,0.99512 -0.30450,-0.29850,-0.51900 -0.53444,-0.61641,-0.33429 0.34418,0.05225,0.99512 -0.30447,-0.29827,-0.51885 0.11485,0.04556,-0.07112
06/24/24 13:39:14.240454 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.46524,-0.60470,0.08836 0.27820,0.04095,0.95782 -0.31350,-0.29400,-0.51750 -0.46524,-0.60470,0.08836 0.27820,0.04095,0.95782 -0.31467,-0.28722,-0.51832 0.03664,-0.00256,-0.01643
06/24/24 13:39:14.284269 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.61077,2.25380,-2.04513 0.13898,0.08539,1.07581 -0.31050,-0.29100,-0.52350 1.61077,2.25380,-2.04513 0.13898,0.08539,1.07581 -0.31471,-0.28925,-0.52344 -0.05074,0.08599,0.04495
06/24/24 13:39:14.327605 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -1.43191,-1.46279,1.16256 0.40680,0.10205,0.84869 -0.27450,-0.31050,-0.52500 -1.43191,-1.46279,1.16256 0.40680,0.10205,0.84869 -0.27553,-0.31114,-0.52529 0.15991,-0.08614,-0.18832
06/24/24 13:39:14.371666 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.02236,-0.68455,0.39284 0.18549,0.07538,0.96594 -0.31350,-0.29100,-0.51900 0.02236,-0.68455,0.39284 0.18549,0.07538,0.96594 -0.30135,-0.29531,-0.52923 -0.06528,-0.01601,0.02524
06/24/24 13:39:14.415539 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01384,0.46630,-0.74949 0.48285,0.00366,0.79169 -0.32400,-0.28950,-0.51450 0.01384,0.46630,-0.74949 0.48285,0.00366,0.79169 -0.32422,-0.28928,-0.51489 0.23447,-0.11330,-0.13682
06/24/24 13:39:14.458932 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.24167,-0.11498,0.09049 0.49786,0.04535,0.90967 -0.32100,-0.29250,-0.52200 -0.24167,-0.11498,0.09049 0.49786,0.04535,0.90967 -0.32090,-0.29254,-0.52248 0.18391,0.01192,-0.14008
06/24/24 13:39:14.502937 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.23209,-0.49079,0.23635 0.43372,0.06665,0.86658 -0.32400,-0.29100,-0.52200 0.23209,-0.49079,0.23635 0.43372,0.06665,0.86658 -0.32320,-0.29111,-0.52293 0.11230,-0.04197,-0.11431
06/24/24 13:39:14.546246 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.49079,-0.26296,-0.15437 0.35968,-0.00238,0.81866 -0.33150,-0.29100,-0.52050 -0.49079,-0.26296,-0.15437 0.35968,-0.00238,0.81866 -0.33098,-0.29056,-0.52010 0.09107,-0.11071,-0.02151
06/24/24 13:39:14.590065 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.05217,-0.16715,0.26509 0.28546,0.04047,0.92773 -0.33450,-0.27450,-0.52500 0.05217,-0.16715,0.26509 0.28546,0.04047,0.92773 -0.33170,-0.28913,-0.52234 -0.03092,-0.02901,0.00627
06/24/24 13:39:14.634076 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.17886,-0.11817,0.07346 0.28699,-0.09131,0.78204 -0.34350,-0.27450,-0.51750 -0.17886,-0.11817,0.07346 0.28699,-0.09131,0.78204 -0.34183,-0.27739,-0.51842 0.08262,-0.16981,0.07907
06/24/24 13:39:14.677427 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.57702,-0.06814,0.16715 0.36047,-0.08423,0.94653 -0.33900,-0.27000,-0.52200 -0.57702,-0.06814,0.16715 0.36047,-0.08423,0.94653 -0.34070,-0.27126,-0.52246 0.07311,0.01288,0.04100
06/24/24 13:39:14.721244 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.79953,-0.15756,0.37368 0.41888,-0.19073,0.89539 -0.35100,-0.25350,-0.53100 -0.79953,-0.15756,0.37368 0.41888,-0.19073,0.89539 -0.35029,-0.25486,-0.53078 0.16534,-0.00837,0.05376
06/24/24 13:39:14.764793 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.85276,-0.23635,0.77078 0.32996,-0.04956,1.11523 -0.35250,-0.22050,-0.52650 -0.85276,-0.23635,0.77078 0.32996,-0.04956,1.11523 -0.35346,-0.22868,-0.52790 -0.12085,0.15752,-0.02462
06/24/24 13:39:14.808639 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.91451,0.49079,0.60364 0.13452,-0.16107,0.96313 -0.35850,-0.22350,-0.53400 0.91451,0.49079,0.60364 0.13452,-0.16107,0.96313 -0.35996,-0.22181,-0.53499 -0.10972,-0.03551,0.17145
06/24/24 13:39:14.852491 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.22431,-0.63558,2.35068 0.37524,-0.00995,0.95032 -0.36150,-0.21900,-0.52500 1.22431,-0.63558,2.35068 0.37524,-0.00995,0.95032 -0.35732,-0.22377,-0.52628 -0.01673,0.01812,-0.08459
06/24/24 13:39:14.895990 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.30980,-0.44075,0.72394 0.51001,0.00659,0.95111 -0.38850,-0.22050,-0.51600 0.30980,-0.44075,0.72394 0.51001,0.00659,0.95111 -0.38633,-0.22354,-0.51730 0.05173,0.06557,-0.16326
06/24/24 13:39:14.939793 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.11572,-0.44182,1.07739 0.36890,-0.00421,0.82825 -0.39600,-0.21600,-0.49800 1.11572,-0.44182,1.07739 0.36890,-0.00421,0.82825 -0.39356,-0.21654,-0.50334 0.00204,-0.09600,-0.06980
06/24/24 13:39:14.983159 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.07239,0.25338,-0.09582 0.33716,-0.07416,0.93335 -0.40800,-0.22500,-0.49950 0.07239,0.25338,-0.09582 0.33716,-0.07416,0.93335 -0.40451,-0.22144,-0.50055 0.03165,-0.00607,0.03768
06/24/24 13:39:15.027163 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.04258,0.03087,0.66219 0.22198,-0.02716,0.97650 -0.40350,-0.21900,-0.49800 -0.04258,0.03087,0.66219 0.22198,-0.02716,0.97650 -0.40389,-0.21998,-0.49852 -0.07694,-0.00521,0.08967
06/24/24 13:39:15.071030 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.51315,-0.66006,1.11253 0.38086,-0.12878,0.86560 -0.40350,-0.20850,-0.49800 0.51315,-0.66006,1.11253 0.38086,-0.12878,0.86560 -0.40400,-0.21150,-0.49924 0.10450,-0.05135,0.00746
06/24/24 13:39:15.114330 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.39923,-0.30448,0.89854 0.33307,-0.03674,0.90680 -0.42450,-0.20250,-0.48600 0.39923,-0.30448,0.89854 0.33307,-0.03674,0.90680 -0.41795,-0.20421,-0.48846 -0.00622,-0.03355,0.02257
06/24/24 13:39:15.158344 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.05642,0.20547,4.21589 0.62354,0.05676,1.02698 -0.43800,-0.18450,-0.48000 0.05642,0.20547,4.21589 0.62354,0.05676,1.02698 -0.43687,-0.18895,-0.48031 0.00604,0.17945,-0.23573
06/24/24 13:39:15.201821 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.89609,-1.05504,3.39081 -0.34827,0.08148,0.77539 -0.44250,-0.01950,-0.48000 1.89609,-1.05504,3.39081 -0.34827,0.08148,0.77539 -0.44373,-0.04580,-0.48213 -0.17271,-0.38135,0.56268
06/24/24 13:39:15.245716 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.22038,-0.17460,-0.18311 0.33966,-0.06366,0.81781 -0.44700,-0.00450,-0.47400 -0.22038,-0.17460,-0.18311 0.33966,-0.06366,0.81781 -0.44701,-0.00551,-0.47708 -0.07453,-0.11799,-0.06889
06/24/24 13:39:15.289810 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.46098,-0.05962,0.08623 0.33783,-0.26550,0.89075 -0.45150,-0.01200,-0.47850 0.46098,-0.05962,0.08623 0.33783,-0.26550,0.89075 -0.45136,-0.01122,-0.47604 0.12305,-0.01923,-0.03162
06/24/24 13:39:15.333213 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.03833,-0.23635,-0.28319 0.38574,-0.15601,0.94897 -0.45450,-0.01200,-0.46950 -0.03833,-0.23635,-0.28319 0.38574,-0.15601,0.94897 -0.45511,-0.01196,-0.46991 0.02034,0.03432,-0.05874
06/24/24 13:39:15.377095 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -1.20196,0.06068,-1.09975 0.34705,-0.21515,0.99567 -0.45450,-0.01200,-0.46500 -1.20196,0.06068,-1.09975 0.34705,-0.21515,0.99567 -0.45450,-0.01333,-0.46572 0.05939,0.07441,0.01422
06/24/24 13:39:15.420671 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.66113,-0.15437,-0.72926 0.40686,-0.24902,0.83319 -0.45600,-0.01200,-0.46200 -0.66113,-0.15437,-0.72926 0.40686,-0.24902,0.83319 -0.45800,-0.01303,-0.46049 0.09591,-0.04783,-0.07704
06/24/24 13:39:15.464588 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.49718,-0.11604,-0.83253 0.36005,-0.26776,0.89484 -0.46650,-0.02100,-0.46050 -0.49718,-0.11604,-0.83253 0.36005,-0.26776,0.89484 -0.46452,-0.01942,-0.46034 0.08360,-0.00247,0.00391
06/24/24 13:39:15.508443 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.01597,0.23847,-0.23528 0.36102,-0.16913,0.92480 -0.46500,-0.01800,-0.45900 0.01597,0.23847,-0.23528 0.36102,-0.16913,0.92480 -0.46382,-0.01937,-0.45647 -0.01236,0.00695,-0.01035
06/24/24 13:39:15.552017 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.09336,0.91344,0.87512 0.28003,-0.20007,1.05621 -0.46050,-0.02700,-0.46200 1.09336,0.91344,0.87512 0.28003,-0.20007,1.05621 -0.45941,-0.02617,-0.46045 -0.00554,0.10779,0.08249
06/24/24 13:39:15.595906 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.95177,1.14021,0.40988 0.32544,-0.15088,0.94427 -0.44400,-0.03300,-0.48150 0.95177,1.14021,0.40988 0.32544,-0.15088,0.94427 -0.44569,-0.02982,-0.47519 0.02114,0.00904,-0.04144
06/24/24 13:39:15.639276 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 2.02704,0.41307,-0.01171 0.25952,-0.03058,0.75049 -0.43350,-0.03450,-0.49200 2.02704,0.41307,-0.01171 0.25952,-0.03058,0.75049 -0.43652,-0.03287,-0.48819 -0.02942,-0.20863,-0.06630
06/24/24 13:39:15.683428 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.50463,0.42904,-0.18631 0.19794,-0.16144,0.82935 -0.41550,-0.06900,-0.50700 0.50463,0.42904,-0.18631 0.19794,-0.16144,0.82935 -0.41668,-0.06496,-0.50576 0.11987,-0.14076,0.01964
06/24/24 13:39:15.727380 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.33536,0.35665,0.09369 0.23077,-0.11908,0.98706 -0.40650,-0.07950,-0.50850 0.33536,0.35665,0.09369 0.23077,-0.11908,0.98706 -0.40727,-0.08247,-0.50682 0.09190,0.01650,0.00094
06/24/24 13:39:15.770842 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.39072,0.27467,0.07346 0.21106,-0.07910,0.98828 -0.40200,-0.09000,-0.51750 0.39072,0.27467,0.07346 0.21106,-0.07910,0.98828 -0.40308,-0.08840,-0.51768 0.05547,0.01213,-0.00316
06/24/24 13:39:15.814998 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.43649,0.31832,0.32790 0.22095,-0.10358,0.95892 -0.40350,-0.08700,-0.52350 0.43649,0.31832,0.32790 0.22095,-0.10358,0.95892 -0.40347,-0.08388,-0.52332 0.09720,-0.01553,-0.02126
06/24/24 13:39:15.858490 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.22996,0.00639,-0.19483 0.15802,0.06104,0.91302 -0.40050,-0.08250,-0.52800 0.22996,0.00639,-0.19483 0.15802,0.06104,0.91302 -0.40257,-0.09136,-0.52641 -0.06738,-0.07384,-0.00067
06/24/24 13:39:15.902419 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.35771,0.36836,-0.34494 0.23798,-0.04791,1.00897 -0.39300,-0.10500,-0.52650 0.35771,0.36836,-0.34494 0.23798,-0.04791,1.00897 -0.39411,-0.10219,-0.52549 0.07112,0.03443,-0.04310
06/24/24 13:39:15.946552 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.00745,0.36942,-0.10540 0.19128,0.01166,0.95428 -0.38550,-0.11250,-0.53100 0.00745,0.36942,-0.10540 0.19128,0.01166,0.95428 -0.39093,-0.10554,-0.52880 0.01504,-0.02727,-0.03094
06/24/24 13:39:15.990012 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.12988,0.25125,-0.38965 0.09058,-0.01093,0.92706 -0.38400,-0.11700,-0.53700 0.12988,0.25125,-0.38965 0.09058,-0.01093,0.92706 -0.38100,-0.11461,-0.53485 0.02254,-0.07049,0.05720
06/24/24 13:39:16.033939 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.07346,0.28958,-0.09795 0.12738,0.02911,0.92194 -0.37050,-0.11550,-0.53400 -0.07346,0.28958,-0.09795 0.12738,0.02911,0.92194 -0.38034,-0.11514,-0.53451 -0.00668,-0.06888,-0.00209
06/24/24 13:39:16.077606 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.21931,0.20228,-0.10646 0.13007,0.08698,0.80811 -0.36900,-0.12150,-0.53700 -0.21931,0.20228,-0.10646 0.13007,0.08698,0.80811 -0.37231,-0.11870,-0.53851 -0.06124,-0.18028,-0.04265
06/24/24 13:39:16.121555 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.22357,-0.03407,-0.38965 0.07098,-0.06616,1.06604 -0.36750,-0.11250,-0.54000 0.22357,-0.03407,-0.38965 0.07098,-0.06616,1.06604 -0.36926,-0.11483,-0.54266 0.07458,0.06485,0.07994
06/24/24 13:39:16.165546 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.11711,0.19802,0.02662 0.05981,0.01660,0.87024 -0.36600,-0.12600,-0.54750 -0.11711,0.19802,0.02662 0.05981,0.01660,0.87024 -0.36110,-0.12102,-0.54137 -0.00904,-0.12842,0.03781
06/24/24 13:39:16.209204 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.01916,0.57809,0.03726 0.13391,0.07794,1.02747 -0.35400,-0.12000,-0.54900 -0.01916,0.57809,0.03726 0.13391,0.07794,1.02747 -0.35920,-0.12206,-0.54158 -0.04944,0.03689,-0.04588
06/24/24 13:39:16.253195 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.07239,0.32152,0.26935 -0.05890,-0.09296,0.94983 -0.34350,-0.12450,-0.54750 -0.07239,0.32152,0.26935 -0.05890,-0.09296,0.94983 -0.34765,-0.11940,-0.54813 0.07136,-0.05944,0.15668
06/24/24 13:39:16.296698 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.47695,0.46204,-0.18524 0.04614,-0.06714,1.06720 -0.34200,-0.10650,-0.55950 -0.47695,0.46204,-0.18524 0.04614,-0.06714,1.06720 -0.34418,-0.11172,-0.55460 0.06390,0.06801,0.02881
06/24/24 13:39:16.340841 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.32684,0.37475,-0.25125 0.15869,-0.16553,0.92993 -0.33150,-0.09750,-0.56100 -0.32684,0.37475,-0.25125 0.15869,-0.16553,0.92993 -0.33292,-0.10111,-0.56029 0.16423,-0.05982,-0.08032
06/24/24 13:39:16.384844 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.30555,0.05642,-0.46737 0.14050,-0.01611,1.06848 -0.32550,-0.10050,-0.56100 -0.30555,0.05642,-0.46737 0.14050,-0.01611,1.06848 -0.33105,-0.10004,-0.56082 -0.01339,0.07286,-0.10220
06/24/24 13:39:16.428394 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.27999,-0.16502,-1.00607 -0.00421,-0.05920,1.11853 -0.32100,-0.10200,-0.56250 0.27999,-0.16502,-1.00607 -0.00421,-0.05920,1.11853 -0.32911,-0.09829,-0.56050 -0.01211,0.11891,0.05034
06/24/24 13:39:16.472538 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.27893,0.00745,0.11285 0.00690,-0.01147,1.06744 -0.32550,-0.10200,-0.56550 -0.27893,0.00745,0.11285 0.00690,-0.01147,1.06744 -0.32728,-0.09985,-0.56098 -0.06438,0.06537,0.02129
06/24/24 13:39:16.516071 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 2.02278,-0.19376,1.84605 -0.11292,-0.09247,1.07629 -0.33000,-0.10650,-0.56550 2.02278,-0.19376,1.84605 -0.11292,-0.09247,1.07629 -0.32619,-0.10738,-0.56202 0.00930,0.07334,0.16600
06/24/24 13:39:16.560093 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.43330,-0.22570,-0.04365 0.31195,0.19421,0.96283 -0.32550,-0.13200,-0.55650 0.43330,-0.22570,-0.04365 0.31195,0.19421,0.96283 -0.32555,-0.13052,-0.55682 -0.06667,-0.00899,-0.27482
06/24/24 13:39:16.604256 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.48866,-0.06494,0.11604 0.01605,0.17743,0.90179 -0.33450,-0.14400,-0.54750 -0.48866,-0.06494,0.11604 0.01605,0.17743,0.90179 -0.33359,-0.13925,-0.55361 -0.11852,-0.08849,0.00855
06/24/24 13:39:16.647800 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.44075,-0.27787,-0.21505 0.06396,-0.33301,1.03790 -0.33900,-0.12300,-0.55500 -0.44075,-0.27787,-0.21505 0.06396,-0.33301,1.03790 -0.33886,-0.12732,-0.55283 0.35109,0.02906,0.09997
06/24/24 13:39:16.691809 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 1.14660,0.22783,0.03833 0.18219,0.22449,1.05273 -0.33600,-0.14400,-0.54600 1.14660,0.22783,0.03833 0.18219,0.22449,1.05273 -0.33744,-0.13984,-0.54816 -0.09796,0.07905,-0.13379
06/24/24 13:39:16.735474 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 -0.36304,1.20515,-0.41840 0.00671,0.08044,0.90271 -0.32700,-0.16200,-0.55350 -0.36304,1.20515,-0.41840 0.00671,0.08044,0.90271 -0.33357,-0.15148,-0.55325 0.00480,-0.09425,0.03152
06/24/24 13:39:16.779474 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.07133,0.59725,-0.24806 -0.13373,0.00684,0.80066 -0.30900,-0.15600,-0.56250 0.07133,0.59725,-0.24806 -0.13373,0.00684,0.80066 -0.31884,-0.15441,-0.55928 0.03113,-0.20175,0.14427
06/24/24 13:39:16.823004 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000 100 0.17673,0.09049,-0.26190 0.00079,0.13550,1.19928 -0.30300,-0.16350,-0.56700 0.17673,0.09049,-0.26190 0.00079,0.13550,1.19928 -0.30781,-0.15763,-0.55996 0.00240,0.20681,-0.01557
